Date,Usage,Temperature,Event_Start,Event_End,Attendance,Total_sq_ft,Hall_A,Meeting_Room_A,Main_Room,Hall_B,Meeting_Room_B,Hall_C,Meeting_Room_C,Hall_D,Meeting_Room_D,Terrace,Parking
1/6/21,47710.26,48.22916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/6/21,47710.26,48.22916667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/7/21,46506.276,48.125,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/7/21,46506.276,48.125,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/8/21,45979.128,47.77083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/8/21,45979.128,47.77083333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/9/21,44316.612,51.65972222,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/9/21,44316.612,51.65972222,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/10/21,42303.564,45.39583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/10/21,42303.564,45.39583333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/11/21,47432.268,45.27083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/11/21,47432.268,45.27083333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/12/21,46168.74,44.625,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/12/21,46168.74,44.625,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/13/21,74656.836,49.25,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/13/21,74656.836,49.25,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/14/21,77859.324,55.3125,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/14/21,77859.324,55.3125,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/15/21,80059.968,54.66666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/15/21,80059.968,54.66666667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/16/21,72628.488,58.10416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/16/21,72628.488,58.10416667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/17/21,71189.892,54.6875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/17/21,71189.892,54.6875,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/18/21,71862.876,55.71527778,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/18/21,71862.876,55.71527778,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/19/21,73604.916,52,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/19/21,73604.916,52,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/20/21,75852.422,54.25,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/20/21,75852.422,54.25,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/21/21,75769.74,53.72916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/21/21,75769.74,53.72916667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/22/21,77726.196,54.9375,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/22/21,77726.196,54.9375,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/23/21,75031.513,47.625,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/23/21,75031.513,47.625,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/24/21,72801.504,46.39583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/24/21,72801.504,46.39583333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/25/21,77179.989,41.45138889,1/25/21,1/29/21,33,8422,0,0,0,0,0,0,1,0,0,0,0
1/25/21,77179.989,41.45138889,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/25/21,77179.989,41.45138889,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/26/21,77915.988,38.20833333,1/25/21,1/29/21,33,8422,0,0,0,0,0,0,1,0,0,0,0
1/26/21,77915.988,38.20833333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/26/21,77915.988,38.20833333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/27/21,83573.28,43.1875,1/25/21,1/29/21,33,8422,0,0,0,0,0,0,1,0,0,0,0
1/27/21,83573.28,43.1875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/27/21,83573.28,43.1875,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/28/21,95324.771,46.54166667,1/25/21,1/29/21,33,8422,0,0,0,0,0,0,1,0,0,0,0
1/28/21,95324.771,46.54166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/28/21,95324.771,46.54166667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/29/21,94914.144,49.64583333,1/25/21,1/29/21,33,8422,0,0,0,0,0,0,1,0,0,0,0
1/29/21,94914.144,49.64583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/29/21,94914.144,49.64583333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/30/21,83997.252,46.08333333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/30/21,83997.252,46.08333333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/31/21,82814.58,48.79166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/31/21,82814.58,48.79166667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/1/21,89289.864,53.6875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/1/21,89289.864,53.6875,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/2/21,89788.55,56.45833333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/2/21,89788.55,56.45833333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/3/21,83494.624,62.8125,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/3/21,83494.624,62.8125,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/4/21,86040.355,53.02083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/4/21,86040.355,53.02083333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/5/21,84454.976,51.89583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/5/21,84454.976,51.89583333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/6/21,76948.619,54.04166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/6/21,76948.619,54.04166667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/7/21,74642.238,54.54166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/7/21,74642.238,54.54166667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/8/21,84888.825,54.95833333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/8/21,84888.825,54.95833333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/9/21,88842.498,56,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/9/21,88842.498,56,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/10/21,95480.316,58.1875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/10/21,95480.316,58.1875,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/11/21,94552.02,60.83333333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/11/21,94552.02,60.83333333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/12/21,87162.804,60.75,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/12/21,87162.804,60.75,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/13/21,78178.848,57.45833333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/13/21,78178.848,57.45833333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/14/21,73253.667,51.89583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/14/21,73253.667,51.89583333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/15/21,78466.716,52.24305556,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/15/21,78466.716,52.24305556,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/16/21,86480.928,56.67361111,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/16/21,86480.928,56.67361111,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/17/21,83165.148,50.59027778,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/17/21,83165.148,50.59027778,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/18/21,83058.589,47.86111111,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/18/21,83058.589,47.86111111,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/19/21,83242.692,49.625,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/19/21,83242.692,49.625,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/20/21,70236.359,51.54166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/20/21,70236.359,51.54166667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/21/21,67653.756,52.39583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/21/21,67653.756,52.39583333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/22/21,84984.372,54.1875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/22/21,84984.372,54.1875,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/23/21,99372.132,60.29166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/23/21,99372.132,60.29166667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/24/21,95419.791,57.63194444,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/24/21,95419.791,57.63194444,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/25/21,92534.601,48.64583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/25/21,92534.601,48.64583333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/26/21,86637.78,53.25,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/26/21,86637.78,53.25,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/27/21,71622.108,52.28125,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/27/21,71622.108,52.28125,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
2/28/21,68350.068,46.93055556,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
2/28/21,68350.068,46.93055556,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/1/21,80180.488,49.54166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/1/21,80180.488,49.54166667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/2/21,82686.745,53.875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/2/21,82686.745,53.875,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/3/21,81512.372,54.85416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/3/21,81512.372,54.85416667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/4/21,46720.08,55.875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/4/21,46720.08,55.875,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/5/21,80618.116,59.91666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/5/21,80618.116,59.91666667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/6/21,67640.004,64.14583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/6/21,67640.004,64.14583333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/7/21,65985.12,63.16666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/7/21,65985.12,63.16666667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/8/21,72889.452,64.04166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/8/21,72889.452,64.04166667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/9/21,78899.076,55.54166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/9/21,78899.076,55.54166667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/10/21,82466.496,49.54166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/10/21,82466.496,49.54166667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/11/21,77515.128,45.54166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/11/21,77515.128,45.54166667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/12/21,74262.996,42.91304348,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/12/21,74262.996,42.91304348,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/13/21,65885.688,49.5,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/13/21,65885.688,49.5,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/14/21,62529.624,55,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/14/21,62529.624,55,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/15/21,74955.348,54.35416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/15/21,74955.348,54.35416667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/16/21,75413.556,49.6875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/16/21,75413.556,49.6875,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/17/21,80291.844,55.39583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/17/21,80291.844,55.39583333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/18/21,85143.96,61.1875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/18/21,85143.96,61.1875,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/19/21,84229.92,66.16666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/19/21,84229.92,66.16666667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/20/21,80105.22,64.14583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/20/21,80105.22,64.14583333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/21/21,76713.732,57.72916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/21/21,76713.732,57.72916667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/22/21,86705.856,58.5,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/22/21,86705.856,58.5,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/23/21,85943.34,56,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/23/21,85943.34,56,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/24/21,86915.988,57.91666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/24/21,86915.988,57.91666667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/25/21,86184.39,59.52083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/25/21,86184.39,59.52083333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/26/21,85147.704,57.29166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/26/21,85147.704,57.29166667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/27/21,74450.664,62.22916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/27/21,74450.664,62.22916667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/28/21,69135.192,65.125,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/28/21,69135.192,65.125,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/29/21,84692.448,70.27083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/29/21,84692.448,70.27083333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/30/21,95500.404,60.29166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/30/21,95500.404,60.29166667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
3/31/21,92609.893,60.70833333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
3/31/21,92609.893,60.70833333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
4/1/21,91865.952,65.54166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/1/21,91865.952,65.54166667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
4/2/21,94702.176,72.77083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/2/21,94702.176,72.77083333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
4/3/21,86163.84,76.39583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/3/21,86163.84,76.39583333,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
4/4/21,80868.24,77.60416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/4/21,80868.24,77.60416667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
4/5/21,90084.384,78.16666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/5/21,90084.384,78.16666667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
4/6/21,93896.64,68.97916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/6/21,93896.64,68.97916667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
4/7/21,99720.036,72.25,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/7/21,99720.036,72.25,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
4/8/21,109128.672,76.8125,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/8/21,109128.672,76.8125,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
4/9/21,104039.46,72.3125,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/9/21,104039.46,72.3125,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
4/10/21,88856.715,73.25,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/10/21,88856.715,73.25,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
4/11/21,82979.219,76.10416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/12/21,107290.296,74.53472222,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/13/21,111623.652,73.95833333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/13/21,111623.652,73.95833333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
4/14/21,93916.962,66.14583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/14/21,93916.962,66.14583333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
4/15/21,89462.533,65.29166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/15/21,89462.533,65.29166667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
4/16/21,87839.208,65.89583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/16/21,87839.208,65.89583333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
4/17/21,86728.824,64.875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/17/21,86728.824,64.875,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
4/18/21,80325.828,67.70138889,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/18/21,80325.828,67.70138889,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
4/19/21,83900.53,73.16666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/19/21,83900.53,73.16666667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
4/20/21,89401.923,74.875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/20/21,89401.923,74.875,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
4/21/21,88374.96,70.96428571,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/21/21,88374.96,70.96428571,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
4/22/21,90970.45,70.0625,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/22/21,90970.45,70.0625,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
4/23/21,93714.892,73.77083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/23/21,93714.892,73.77083333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
4/24/21,88168.18,75.54166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/24/21,88168.18,75.54166667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
4/25/21,83495.232,70.33333333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/25/21,83495.232,70.33333333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
4/26/21,90232.996,61.65972222,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/26/21,90232.996,61.65972222,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
4/27/21,93544.858,60.33333333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/27/21,93544.858,60.33333333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
4/28/21,110131.248,71.75,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/28/21,110131.248,71.75,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
4/28/21,110131.248,71.75,4/28/21,5/1/21,1500,448893,1,1,1,0,0,0,0,0,0,0,0
4/29/21,111313.807,77.54166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/29/21,111313.807,77.54166667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
4/29/21,111313.807,77.54166667,4/28/21,5/1/21,1500,448893,1,1,1,0,0,0,0,0,0,0,0
4/30/21,113498.854,83.16666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
4/30/21,113498.854,83.16666667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
4/30/21,113498.854,83.16666667,4/28/21,5/1/21,1500,448893,1,1,1,0,0,0,0,0,0,0,0
5/1/21,110844.711,83.39583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
5/1/21,110844.711,83.39583333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/1/21,110844.711,83.39583333,4/28/21,5/1/21,1500,448893,1,1,1,0,0,0,0,0,0,0,0
5/2/21,83787.787,77.4375,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
5/2/21,83787.787,77.4375,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/3/21,98249.403,74.10416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
5/3/21,98249.403,74.10416667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/4/21,96076.027,77.25,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
5/4/21,96076.027,77.25,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/5/21,92405.751,81.66666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
5/5/21,92405.751,81.66666667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/6/21,100096.476,84.33333333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
5/6/21,100096.476,84.33333333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/7/21,101747.394,82.0625,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
